"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01026099999","2021-04-10T13:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","21","33","0.00","","-0.02","2","61","SCT:04 33","29.25","28.84","46.60","29","194","27","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T14:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","20","34","","","-0.02","2","56","","29.25","28.84","","29","203","26","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T15:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","23","33","0.01","","-0.01","2","65","","29.26","28.84","","29","203","30","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T16:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","22","33","0.00","","-0.00","0","64","BKN:07 10","29.25","28.83","24.85","29","192","30","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T17:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","26","33","0.01","","+0.00","5","74","","29.26","28.84","","30","199","31","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T18:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","29","32","0.02","","+0.00","5","88","","29.25","28.84","","31","194","33","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T19:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","26","33","0.01","||SHSN","-0.00","0","74","OVC:08 10","29.24","28.83","12.43","30","187","33","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T20:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","28","33","0.01","","+0.01","7","81","","29.25","28.84","","31","196","33","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T21:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","30","32","0.02","","+0.00","5","93","","29.26","28.84","","31","203","32","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T22:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","32","0.02","||SHSN","-0.02","2","96","VV:09","29.26","28.85","0.93","32","204","35","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-10T23:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","32","0.01","","-0.02","2","96","","29.27","28.86","","32","206","27","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T00:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","32","0.00","","-0.03","2","96","","29.28","28.87","","32","216","28","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T01:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","32","0.01","||SHSN","-0.03","2","96","VV:09","29.29","28.88","6.21","32","208","27","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T02:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","32","0.02","","-0.04","2","96","","29.31","28.90","","32","193","20","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T03:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","32","33","0.01","","-0.05","2","95","","29.33","28.92","","33","205","16","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T04:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","32","0.12","||SHSN","-0.06","3","96","VV:09","29.36","28.94","1.55","32","253","16","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T05:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","32","0.05","","-0.08","2","96","","29.39","28.97","","32","288","12","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T06:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","32","0.05","","-0.11","3","96","","29.44","29.02","","32","301","25","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T07:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","32","0.04","||SHSN","-0.14","3","96","VV:09","29.49","29.08","0.93","32","302","13","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T08:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","32","33","0.06","","-0.14","1","95","","29.53","29.11","","33","233","15","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T09:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","32","33","0.08","","-0.13","1","94","","29.57","29.16","","33","233","15","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T10:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","31","33","0.02","||SHSN","-0.12","3","91","VV:09","29.62","29.21","1.24","32","266","16","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T11:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","32","34","0.05","","-0.13","2","92","","29.67","29.25","","33","237","24","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T12:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","30","33","0.02","","-0.13","2","89","","29.71","29.29","","32","227","19","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T13:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","29","34","0.04","||SH","-0.14","3","82","OVC:08 10","29.77","29.35","4.35","32","301","19","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T14:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","26","36","0.02","","-0.14","1","66","","29.81","29.39","","32","294","19","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T15:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","29","34","0.01","","-0.13","1","81","","29.85","29.43","","32","257","22","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T16:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","29","34","","","-0.10","1","81","BKN:07 10","29.88","29.46","18.64","32","279","21","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T17:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","27","35","0.01","","-0.09","1","72","","29.90","29.48","","32","266","18","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-04-11T18:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","28","33","0.02","","-0.07","1","81","","29.92","29.50","","31","278","24","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
